age,job,marital,education,default,housing,loan,contact,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,subscribed,date,latitude,longitude,contact_month,contact_year,Income,Kidhome,Teenhome,Dt_Customer,NumWebVisitsMonth
38,admin.,SINGLE,high.school,False,True,False,telephone,338,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2017-01-31,26.058,-122.175,1,2017,45847,2,2,2012-12-25,16
40,admin.,MARRIED,university.degree,True,True,False,telephone,163,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2015-05-23,33.154,-101.036,5,2015,86345,0,2,2012-01-04,22
43,blue-collar,MARRIED,basic.4y,False,True,False,telephone,87,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2019-08-11,45.829,-90.332,8,2019,83962,1,0,2012-03-12,5
60,blue-collar,MARRIED,basic.9y,True,False,False,telephone,301,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2017-07-07,44.071,-77.462,7,2017,105105,2,2,2012-06-21,1
40,entrepreneur,MARRIED,unknown,True,True,False,telephone,46,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.61,51910,False,2015-09-06,41.143,-105.886,9,2015,164145,0,2,2012-11-17,8
39,services,DIVORCED,high.school,True,True,False,telephone,52,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2019-03-31,37.79,-95.537,3,2019,106467,1,2,2012-05-01,30
40,entrepreneur,MARRIED,unknown,True,False,False,telephone,204,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.61,51910,False,2016-06-21,40.839,-89.344,6,2016,167719,1,1,2012-09-07,19
40,blue-collar,MARRIED,unknown,False,True,True,telephone,155,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2018-10-18,26.94,-106.713,10,2018,67423,1,2,2012-08-22,6
36,blue-collar,MARRIED,basic.9y,False,True,True,telephone,98,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.61,51910,False,2016-07-01,35.525,-83.039,7,2016,112397,2,0,2012-05-30,1
40,blue-collar,MARRIED,unknown,True,True,False,telephone,71,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2016-01-26,36.133,-75.598,1,2016,146893,2,2,2012-07-01,9
40,blue-collar,MARRIED,unknown,True,False,False,telephone,243,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2019-11-11,30.278,-71.471,11,2019,56252,0,2,2012-04-07,32
43,technician,SINGLE,professional.course,False,True,False,telephone,186,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2016-05-16,31.879,-71.66,5,2016,16214,2,2,2012-03-06,23
59,services,MARRIED,high.school,False,False,False,telephone,579,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2019-09-02,42.593,-104.066,9,2019,108022,0,0,2012-05-14,29
42,management,SINGLE,university.degree,False,True,False,telephone,165,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.61,51910,False,2015-08-01,24.47,-77.605,8,2015,6769,1,2,2012-02-27,23
37,blue-collar,SINGLE,basic.9y,True,True,True,telephone,163,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2017-10-07,40.325,-118.336,10,2017,39731,1,0,2012-01-26,25
40,blue-collar,MARRIED,basic.9y,True,False,False,telephone,46,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2016-03-01,42.274,-72.779,3,2016,103926,1,1,2012-07-22,25
42,blue-collar,MARRIED,basic.9y,True,False,False,telephone,559,3,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2015-04-11,48.006,-71.089,4,2015,51840,1,2,2012-07-03,25
39,services,DIVORCED,high.school,True,False,False,telephone,2033,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.61,51910,False,2017-10-08,31.122,-121.688,10,2017,64554,2,1,2012-08-31,19
37,entrepreneur,MARRIED,basic.6y,False,False,False,telephone,85,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.61,51910,False,2017-02-21,44.462,-121.278,2,2017,122612,2,1,2012-08-09,20
38,services,MARRIED,high.school,False,True,True,telephone,506,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2018-07-22,46.131,-121.895,7,2018,47444,2,1,2012-01-22,13
40,admin.,DIVORCED,unknown,True,False,False,telephone,114,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2019-08-09,33.163,-84.64,8,2019,112443,1,0,2012-05-13,3
40,blue-collar,MARRIED,unknown,False,False,False,telephone,114,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2016-02-05,35.649,-80.799,2,2016,173802,1,1,2012-03-16,30
54,management,DIVORCED,university.degree,False,True,False,telephone,843,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2016-08-30,24.565,-106.121,8,2016,134003,1,1,2012-12-23,19
36,blue-collar,MARRIED,high.school,True,False,True,telephone,181,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2016-11-03,43.181,-109.478,11,2016,118281,0,2,2012-05-08,8
36,services,MARRIED,high.school,True,False,False,telephone,427,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2015-12-28,30.183,-100.116,12,2015,80885,1,2,2012-09-29,22
45,technician,MARRIED,university.degree,False,True,True,telephone,292,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2017-09-19,40.488,-109.714,9,2017,152416,2,0,2012-12-12,4
42,admin.,SINGLE,university.degree,True,False,False,telephone,192,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2018-04-22,47.229,-114.215,4,2018,65564,1,2,2012-01-11,6
43,services,MARRIED,high.school,False,False,False,telephone,93,3,,0,NONEXISTENT,1.1,93.994,-36.4,4.61,51910,False,2019-06-27,44.51,-109.44,6,2019,35413,2,0,2012-01-21,27
46,management,MARRIED,basic.9y,False,False,False,telephone,128,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2017-09-06,46.449,-107.666,9,2017,56344,0,2,2012-07-08,32
44,services,MARRIED,high.school,False,True,True,telephone,107,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2017-03-26,33.172,-122.511,3,2017,60989,1,1,2012-01-23,10
51,admin.,SINGLE,basic.6y,False,False,False,telephone,303,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2019-09-21,37.333,-92.856,9,2019,178385,1,1,2012-02-28,7
28,services,MARRIED,high.school,False,True,False,telephone,81,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2015-12-10,35.08,-73.932,12,2015,99232,2,2,2012-05-19,8
37,blue-collar,MARRIED,basic.9y,False,False,False,telephone,270,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2019-12-05,28.661,-68.957,12,2019,134200,1,1,2012-01-12,9
38,technician,MARRIED,high.school,False,False,False,telephone,228,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2019-12-08,41.624,-80.097,12,2019,76605,2,2,2012-11-10,8
46,blue-collar,MARRIED,basic.6y,True,True,False,telephone,240,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.61,51910,False,2017-01-28,46.638,-112.841,1,2017,127797,2,1,2012-11-04,7
42,blue-collar,MARRIED,basic.9y,False,True,True,telephone,673,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.61,51910,True,2015-12-13,45.422,-103.662,12,2015,144023,2,2,2012-09-29,31
36,admin.,MARRIED,university.degree,False,True,False,telephone,233,3,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2017-10-09,47.526,-67.143,10,2017,33535,2,1,2012-12-10,16
43,blue-collar,MARRIED,basic.4y,True,False,False,telephone,102,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2019-05-15,35.647,-70.801,5,2019,166017,0,2,2012-03-24,32
57,management,MARRIED,university.degree,False,False,False,telephone,461,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2015-11-16,47.611,-99.987,11,2015,35525,2,1,2012-10-21,19
51,technician,MARRIED,basic.6y,True,False,False,telephone,250,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2019-05-31,47.204,-76.663,5,2019,172098,2,1,2012-03-10,21
54,retired,MARRIED,high.school,True,False,False,telephone,130,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.61,51910,False,2015-06-22,26.782,-71.758,6,2015,178330,1,1,2012-06-06,23
49,blue-collar,MARRIED,basic.4y,True,False,False,telephone,252,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2017-07-14,32.402,-74.224,7,2017,90807,1,2,2012-01-17,26
40,admin.,MARRIED,basic.9y,True,True,False,telephone,683,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2018-09-30,37.091,-69.181,9,2018,169427,2,1,2012-10-16,29
43,blue-collar,MARRIED,basic.6y,False,True,False,telephone,1077,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2019-03-29,46.185,-99.527,3,2019,81421,0,1,2012-12-02,8
33,services,MARRIED,high.school,False,False,False,telephone,146,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2015-12-21,39.832,-118.284,12,2015,117262,0,2,2012-06-25,10
32,services,SINGLE,basic.6y,False,False,False,telephone,167,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2018-11-25,43.321,-109.893,11,2018,68233,0,1,2012-07-21,16
39,blue-collar,MARRIED,high.school,False,True,False,telephone,356,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.61,51910,False,2015-03-28,32.366,-95.658,3,2015,55950,1,1,2012-08-23,5
40,admin.,MARRIED,unknown,False,False,False,telephone,277,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2018-12-08,47.752,-112.832,12,2018,47679,2,1,2012-04-11,15
44,blue-collar,MARRIED,basic.9y,False,True,False,telephone,172,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2018-09-02,36.35,-111.501,9,2018,147166,1,0,2012-05-05,32
35,student,SINGLE,university.degree,True,False,False,telephone,218,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.61,51910,False,2015-05-01,24.864,-94.623,5,2015,99210,1,1,2012-05-20,30
35,student,SINGLE,university.degree,True,True,True,telephone,217,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2016-04-23,44.887,-76.253,4,2016,15666,2,0,2012-02-11,17
35,unemployed,MARRIED,professional.course,False,False,False,telephone,67,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2015-12-17,33.243,-116.355,12,2015,79384,1,2,2012-08-10,26
36,services,SINGLE,basic.4y,False,False,False,telephone,291,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2016-02-01,36.666,-123.837,2,2016,118295,1,2,2012-10-16,31
35,student,SINGLE,university.degree,True,True,False,telephone,248,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2017-04-26,47.523,-75.215,4,2017,71155,2,1,2012-01-10,29
36,student,SINGLE,basic.9y,False,True,False,telephone,256,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.61,51910,False,2015-10-27,44.61,-102.984,10,2015,42460,0,2,2012-12-29,29
55,housemaid,DIVORCED,university.degree,False,False,False,telephone,286,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.61,51910,False,2017-11-11,27.568,-110.778,11,2017,57435,2,0,2012-06-23,25
59,admin.,MARRIED,university.degree,False,False,False,telephone,477,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2018-10-11,36.024,-110.676,10,2018,29404,2,1,2012-09-11,19
40,retired,MARRIED,unknown,True,False,False,telephone,611,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2018-07-06,38.431,-108.323,7,2018,54001,0,0,2012-01-01,20
39,blue-collar,MARRIED,professional.course,True,True,False,telephone,471,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2015-03-08,24.413,-70.194,3,2015,82283,2,2,2012-03-20,27
39,housemaid,MARRIED,basic.4y,True,True,False,telephone,381,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2018-11-27,48.048,-69.324,11,2018,113569,0,2,2012-12-17,10
40,blue-collar,SINGLE,unknown,False,True,False,telephone,251,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2015-08-17,35.444,-114.875,8,2015,131182,2,1,2012-07-26,13
40,blue-collar,SINGLE,unknown,False,True,True,telephone,408,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2018-01-23,49.02,-76.864,1,2018,94993,0,1,2012-07-12,30
50,housemaid,MARRIED,basic.4y,True,False,False,telephone,287,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2016-03-15,24.999,-108.004,3,2016,7992,1,1,2012-02-24,4
38,services,MARRIED,high.school,False,False,False,telephone,322,3,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2017-09-13,38.837,-115.633,9,2017,13175,1,2,2012-01-29,2
35,admin.,MARRIED,high.school,False,True,False,telephone,216,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.61,51910,False,2017-11-13,44.843,-102.216,11,2017,157838,1,0,2012-03-16,6
40,technician,MARRIED,unknown,True,False,False,telephone,366,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2015-05-07,25.854,-108.657,5,2015,109358,0,2,2012-08-30,19
36,services,SINGLE,basic.6y,True,True,False,telephone,210,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.61,51910,False,2017-10-06,44.525,-121.968,10,2017,41057,2,1,2012-08-27,17
46,technician,MARRIED,basic.4y,True,True,False,telephone,288,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2015-06-29,28.605,-93.988,6,2015,34723,0,0,2012-02-07,7
40,technician,MARRIED,basic.9y,False,False,False,telephone,168,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2017-11-13,41.702,-99.975,11,2017,34205,2,0,2012-08-20,4
58,retired,MARRIED,university.degree,False,False,False,telephone,132,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2016-06-14,43.84,-105.754,6,2016,11599,0,2,2012-03-15,1
42,technician,MARRIED,university.degree,False,False,False,telephone,64,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2015-04-08,25.081,-73.805,4,2015,109051,2,2,2012-02-09,29
35,admin.,SINGLE,university.degree,False,False,False,telephone,209,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2018-08-26,33.404,-98.346,8,2018,12413,2,1,2012-09-12,1
65,retired,MARRIED,basic.4y,True,False,False,telephone,410,3,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2015-07-25,38.826,-118.595,7,2015,36014,1,1,2012-12-04,28
45,blue-collar,MARRIED,basic.4y,False,True,True,telephone,177,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.61,51910,False,2016-03-11,33.158,-90.872,3,2016,36364,1,0,2012-03-03,21
39,admin.,MARRIED,professional.course,False,True,False,telephone,580,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2018-07-16,40.855,-122.453,7,2018,64302,0,2,2012-02-10,18
50,services,DIVORCED,professional.course,False,True,False,telephone,165,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.61,51910,False,2017-08-05,33.064,-121.59,8,2017,87368,0,0,2012-09-01,27
32,management,DIVORCED,basic.4y,True,True,False,telephone,127,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2017-06-10,35.681,-81.685,6,2017,67820,1,0,2012-06-20,27
39,admin.,MARRIED,high.school,True,False,False,telephone,357,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.61,51910,False,2018-01-24,30.092,-81.22,1,2018,130920,0,2,2012-04-13,9
39,self-employed,MARRIED,university.degree,True,False,False,telephone,175,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.61,51910,False,2017-10-26,33.614,-75.286,10,2017,171230,2,1,2012-02-05,22
44,admin.,MARRIED,professional.course,False,True,False,telephone,300,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.61,51910,False,2018-08-28,44.925,-95.804,8,2018,40547,1,0,2012-12-14,22
56,blue-collar,MARRIED,basic.4y,False,False,False,telephone,136,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.61,51910,False,2015-01-13,48.562,-84.885,1,2015,146654,2,0,2012-10-03,4
48,admin.,MARRIED,high.school,False,False,False,telephone,125,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.61,51910,False,2018-10-27,35.704,-101.902,10,2018,170376,1,0,2012-04-04,8
33,services,MARRIED,high.school,True,False,True,telephone,189,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2017-09-22,30.528,-107.569,9,2017,176144,2,1,2012-08-04,21
42,management,MARRIED,university.degree,True,False,True,telephone,213,3,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2019-10-18,35.232,-80.606,10,2019,138690,2,0,2012-09-03,13
57,retired,MARRIED,high.school,False,False,False,telephone,238,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.61,51910,False,2018-08-07,34.636,-117.28,8,2018,13859,0,1,2012-04-10,10
36,technician,SINGLE,professional.course,False,False,False,telephone,124,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.61,51910,False,2016-10-31,30.137,-100.452,10,2016,79346,2,1,2012-07-11,21
34,management,MARRIED,university.degree,False,True,False,telephone,18,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2019-11-30,44.277,-89.509,11,2019,91964,0,2,2012-08-31,19
37,services,SINGLE,basic.9y,False,False,False,telephone,730,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.61,51910,False,2018-12-05,34.765,-114.673,12,2018,107187,2,1,2012-12-10,29
30,technician,MARRIED,university.degree,True,False,False,telephone,40,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2015-10-16,45.886,-73.218,10,2015,6532,1,1,2012-09-20,19
40,services,DIVORCED,unknown,False,False,False,telephone,181,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2017-05-02,37.176,-111.551,5,2017,20444,1,2,2012-03-07,8
32,technician,SINGLE,professional.course,False,False,False,telephone,79,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.61,51910,False,2019-05-30,38.378,-67.714,5,2019,160073,2,2,2012-07-16,19
36,technician,SINGLE,high.school,False,True,False,telephone,142,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2016-09-26,30.635,-98.401,9,2016,55191,2,1,2012-06-15,21
36,blue-collar,SINGLE,high.school,False,False,True,telephone,389,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.61,51910,False,2018-05-15,44.104,-104.789,5,2018,31742,1,2,2012-05-22,17
38,services,SINGLE,high.school,False,False,False,telephone,702,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2017-04-09,37.492,-88.408,4,2017,9261,0,1,2012-09-26,28
40,technician,DIVORCED,professional.course,False,False,False,telephone,151,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2017-02-24,46.522,-79.943,2,2017,35244,2,0,2012-05-20,19
41,blue-collar,MARRIED,basic.4y,False,True,False,telephone,211,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2019-09-27,31.631,-113.746,9,2019,154429,0,0,2012-01-21,2
41,services,MARRIED,basic.6y,False,True,False,telephone,117,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2018-02-27,38.253,-102.013,2,2018,7147,0,0,2012-06-15,31
36,technician,MARRIED,professional.course,False,True,False,telephone,232,3,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2016-06-18,43.02,-68.551,6,2016,161522,1,0,2012-12-13,20
40,services,MARRIED,unknown,False,False,False,telephone,408,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2016-12-01,41.015,-67.337,12,2016,34613,0,2,2012-05-18,4
53,services,MARRIED,high.school,False,True,True,telephone,370,3,,0,NONEXISTENT,1.1,93.994,-36.4,4.61,51910,False,2019-05-26,49.082,-75.584,5,2019,167116,1,2,2012-08-26,11
58,blue-collar,MARRIED,basic.9y,True,True,False,telephone,179,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2015-12-02,43.651,-104.769,12,2015,134847,0,2,2012-02-18,18
45,management,MARRIED,basic.9y,False,False,True,telephone,46,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.61,51910,False,2019-01-23,33.467,-101.604,1,2019,167682,0,0,2012-12-08,5
40,technician,MARRIED,unknown,False,True,False,telephone,200,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2019-08-28,46.68,-75.49,8,2019,122426,2,1,2012-01-14,14
33,admin.,MARRIED,high.school,False,False,True,telephone,50,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.61,51910,False,2015-07-29,47.25,-74.667,7,2015,177965,1,2,2012-08-09,13
38,admin.,MARRIED,high.school,False,False,True,telephone,181,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.61,51910,False,2015-08-06,28.969,-71.767,8,2015,59636,1,0,2012-05-18,15
27,blue-collar,SINGLE,basic.6y,False,True,True,telephone,119,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2016-08-17,45.582,-90.838,8,2016,20717,1,1,2012-03-12,1
38,technician,MARRIED,high.school,False,False,False,telephone,361,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.61,51910,False,2015-06-20,44.694,-73.906,6,2015,173812,1,1,2012-08-10,28
43,admin.,DIVORCED,basic.9y,False,False,False,telephone,73,3,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2017-09-20,31.05,-124.426,9,2017,74817,0,1,2012-02-05,27
42,admin.,MARRIED,university.degree,False,False,False,telephone,67,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2019-08-21,46.114,-92.779,8,2019,144212,1,2,2012-05-31,26
27,blue-collar,SINGLE,basic.6y,False,False,False,telephone,350,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2015-11-08,48.947,-101.001,11,2015,84148,0,0,2012-12-16,19
34,self-employed,SINGLE,university.degree,False,True,False,telephone,150,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.61,51910,False,2015-02-09,47.803,-75.53,2,2015,168374,2,2,2012-06-22,20
31,student,SINGLE,university.degree,True,False,False,telephone,332,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2016-06-21,31.988,-97.585,6,2016,117145,0,0,2012-05-31,7
42,management,DIVORCED,university.degree,False,False,False,telephone,611,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2018-02-20,47.051,-69.393,2,2018,124996,0,2,2012-12-23,24
40,self-employed,MARRIED,basic.4y,True,False,False,telephone,58,3,,0,NONEXISTENT,1.1,93.994,-36.4,4.61,51910,False,2015-03-01,37.474,-89.103,3,2015,102775,2,2,2012-03-31,9
52,unemployed,MARRIED,high.school,True,True,False,telephone,151,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2018-03-22,45.052,-124.488,3,2018,30991,0,2,2012-01-08,12
47,management,DIVORCED,university.degree,False,False,False,telephone,89,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2016-02-22,30.812,-72.394,2,2016,64978,2,1,2012-09-23,20
49,housemaid,MARRIED,basic.9y,True,False,False,telephone,152,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2016-12-17,42.505,-108.272,12,2016,175569,2,2,2012-07-22,11
32,admin.,SINGLE,high.school,False,False,False,telephone,611,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.61,51910,False,2019-08-20,37.497,-105.358,8,2019,86740,2,1,2012-06-10,19
49,housemaid,SINGLE,high.school,True,True,True,telephone,110,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2018-04-29,25.826,-77.12,4,2018,143571,1,2,2012-06-17,29
50,blue-collar,MARRIED,basic.9y,True,False,False,telephone,463,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.61,51910,False,2015-02-10,29.418,-112.016,2,2015,94909,2,2,2012-11-01,18
34,services,MARRIED,high.school,False,False,False,telephone,962,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2016-01-19,24.663,-97.455,1,2016,49620,2,1,2012-02-07,22
55,blue-collar,MARRIED,basic.4y,True,False,False,telephone,102,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2019-09-06,35.906,-87.648,9,2019,73674,2,0,2012-08-08,19
47,technician,SINGLE,basic.9y,False,False,False,telephone,10,4,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2019-02-26,41.75,-79.328,2,2019,34999,2,0,2012-05-28,16
51,retired,MARRIED,professional.course,False,False,False,telephone,118,3,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2018-03-25,31.353,-76.522,3,2018,169970,0,0,2012-07-30,31
